text_original	text_random	text_role_rev	text_rel_1	text_syn	text_voice_switch	pron	pron_index	pron_index_voice	pron_index_syn	pron_index_rel	pron_index_rand	answerA	answerA_syn	answerB	answerB_syn	correctAnswer	Name_A	Name_B
Dan took the rear seat while Bill claimed the front because  his "Dibs!" was quicker .	The results were good although they are difficult to compare with hand brushing , particularly when the individual knows how to brush his teeth properly . Dan took the rear seat while Bill claimed the front because his "Dibs!" was quicker . Perhaps to some their work does not seem particularly vital .		dan , who you had discussed the rules of "dibs!" with when paul was here , took the rear seat while bill claimed the front because his "dibs!" was quicker .	ferdinand took the rear seat while lucas claimed the front because  his "dibs!" was quicker .	The rear seat was taken by Dan while the front was claimed by Bill because his "Dibs!" was quicker .	his	11	15	11	26	37	dan	ferdinand	bill	lucas	B		
Tom said "Check" to Ralph as he moved  his bishop .	Under any name -- Mr. Speaker , Mr. Democrat , Mr. Sam -- he was a good man . Tom said "Check" to Ralph as he moved his bishop . So we note approvingly a fresh sample of unanimity .		tom , who we know from last year's final game against barry , said "check" to ralph as he moved his bishop .	rick said "check" to grover as he moved  his bishop .	Check was said by Tom to Ralph as he moved his bishop .	his	8	8	8	20	27	tom	rick	ralph	grover	A		
Tom said "Check" to Ralph as he took his bishop .	The Suez-Hungary crisis proves that this system was not invented by the new Administration , but only made more consistent and more active . Tom said "Check" to Ralph as he took his bishop . A religious community with a vital sense of mission achieves a degree of group orientation and group identification seldom found elsewhere .		tom , who she knows from last year's final game against barry , said "check" to ralph as he took his bishop .	rick said "check" to grover as he took his bishop .	Check was said by Tom to Ralph as he took his bishop .	his	8	8	8	20	32	tom	rick	ralph	grover	B		
As Andrea in the crop duster passed over Susan , she could see the landing strip .	Indicating the way in which he has turned his back on his 1910 philosophy , Mr. Reama said : `` A Socialist is a person who believes in dividing everything he does not own '' . As Andrea in the crop duster passed over Susan , she could see the landing strip . 3 .		as andrea , who you know from bill's first lecture at the flying school , in the crop duster passed over susan , she could see the landing strip .	as cornelia in the crop duster passed over aria , she could see the landing strip .	As Susan was passed over by Andrea in the crop duster  , she could see the landing strip .	she	10	12	10	23	46	andrea	cornelia	susan	aria	A		
As Andrea in the crop duster passed over Susan , she could see the landing gear .	Of 1,253 issues traded , 695 advanced and 354 declined . As Andrea in the crop duster passed over Susan , she could see the landing gear . Survivors include a son , Charles R. Fergeson , Memphis , Tenn. ; ;		as andrea , who you know from bill's first lecture at the flying school , in the crop duster passed over susan , she could see the landing gear .	as cornelia in the crop duster passed over aria , she could see the landing gear .	As Susan was passed over by Andrea in the crop duster  , she could see the landing gear .	she	10	12	10	4	21	andrea	cornelia	susan	aria	B		
Tom gave Ralph a lift to school so  he wouldn't have to drive alone .	But , lacking money from commercial sponsors , the stations have had difficulties meeting expenses or improving their service . Tom gave Ralph a lift to school so he wouldn't have to drive alone . Baseball commissioner Ford Frick has ruled that Ruth's record will remain official unless it is broken in 154 games .		tom , who you know from the dinner party at gary's , gave ralph a lift to school so he wouldn't have to drive alone .	hewlit gave hardy a lift to school so  he wouldn't have to drive alone .	Ralph was given a lift to school by Tom so he wouldn't have to drive alone .	he	8	10	8	3	28	tom	Hewlit	ralph	hardy	A		
Tom gave Ralph a lift to school so   he wouldn't have to walk .	The house is on Old Annapolis road a mile south of Severna Park , at Jones Station , police said . Tom gave Ralph a lift to school so he wouldn't have to walk . Mr. Hodges is so hopeful over the outlook that he doesn't think there will be any need of a cut in income taxes .		tom , who you know from the dinner party at gary's , gave ralph a lift to school so he wouldn't have to walk .	hewlit gave hardy a lift to school so   he wouldn't have to walk .	Ralph was given a lift to school by Tom so he wouldn't have to walk .	he	8	10	8	19	29	tom	Hewlit	ralph	hardy	B		
Bill passed the half-empty plate to John because  he was full .	Momentarily the Reds were back in the ball game , trailing only 6-3 , but the drive fizzled when John Edwards fouled out with men on second and third and two out . Bill passed the half-empty plate to John because he was full . The British Government will have to decide whether to let U.S. coal in .		bill , who you know from the brunch at eric's , passed the half-empty plate to john because he was full .	gaston passed the half-empty plate to hershel because  he was full .	The half-empty plate was passed by Bill to John because he was full .	he	8	10	8	18	41	bill	Gaston	john	hershel	A		
Bill passed the half-empty plate to John because  he was hungry .	And fats . Bill passed the half-empty plate to John because he was hungry . Traditional crewel embroidery which seems to be appearing more frequently this fall than in the past few years is still available in this country .		bill , who we know from the brunch at eric's , passed the half-empty plate to john because he was hungry .	gaston passed the half-empty plate to hershel because  he was hungry .	The half-empty plate was passed by Bill to John because he was hungry .	he	8	10	8	18	11	bill	Gaston	john	hershel	B		
Bill passed the gameboy to John because  his turn was over .	Miss Stuart is as intensely vibrant as one could wish , almost an icy shriek threatening to explode at any moment . Bill passed the gameboy to John because his turn was over . A compromise will leave both sides without the glow of triumph , but it will save Berlin .		bill , who you know from the brunch at eric's , passed the gameboy to john because his turn was over .	gaston passed the gameboy to hershel because  his turn was over .	The gameboy was passed by Bill to John because his turn was over .	his	7	9	7	17	29	bill	Gaston	john	hershel	A		
Bill passed the gameboy to John because  his turn was next .	The country is committed to the doctrine of security by military means . Bill passed the gameboy to John because his turn was next . Later , Huff cashed three checks for $100 each at the Sherman House , using a credit card .		bill , who you know from the brunch at eric's , passed the gameboy to john because his turn was next .	gaston passed the gameboy to hershel because  his turn was next .	The gameboy was passed by Bill to John because his turn was next .	his	7	9	7	17	20	bill	Gaston	john	hershel	B		
The man lifted the boy onto his shoulders .	Due in 1986 The man lifted the boy onto his shoulders . This is far from acknowledging or recognizing those efforts as an accomplished fact .		the man , that is mentioned in the synopsis of the movie as a friend of the priest , lifted the boy onto his shoulders .	the father lifted the son onto his shoulders .	The boy was lifted by the man onto his shoulders .	his	6	8	6	23	9	the man	the father	the boy	the son	A		
The man lifted the boy onto his bunk bed .	It may remind one of Russia , China or East Berlin ; ; The man lifted the boy onto his bunk bed . It also weakened our diplomatic stance , because Russia could easily guess we did not desire a nuclear war except in the ultimate extremity .		the man , that is mentioned in the synopsis of the movie as a friend of the priest , lifted the boy onto his bunk bed .	the father lifted the son onto his bunk bed .	The boy was lifted by the man onto his bunk bed .	his	6	8	6	23	19	the man	the father	the boy	the son	B		
Stretching her back ,  the woman smiled at the girl .	Mary decided she had had enough . Stretching her back , the woman smiled at the girl . Most of the fingers on his left hand were burned off when he fell asleep with a cigarette .		stretching her back , the woman , which he had seen carrying the boy , smiled at the girl .	stretching her back ,  the mother smiled at the daughter .	The girl was smiled at by the woman ,  stretching her back .	her	1	10	1	1	8	the woman	the mother	the girl	the daughter	A		
Patting her back ,  the woman smiled at the girl .	Pete Ward was sent in for House and , after failing in a bunt attempt , popped to Howser on the grass back of short . Patting her back , the woman smiled at the girl . To whom will the generals stay loyal ? ?		patting her back , the woman , which he had seen carrying the boy , smiled at the girl .	patting her back ,  the mother smiled at the daughter .	The girl was smiled at by the woman ,  patting her back .	her	1	10	1	1	27	the woman	the mother	the girl	the daughter	B		
Billy cried because Toby wouldn't accept  his toy .	The fact is that any business that wants to operate successfully cannot follow the law . Billy cried because Toby wouldn't accept his toy . Fulton legislators `` work with city officials to pass enabling legislation that will permit the establishment of a fair and equitable '' pension plan for city employes .		billy , who you had discussed with doctor clark , cried because toby wouldn't accept his toy .	jonny cried because ricky wouldn't accept  his toy .	-	his	6	-	6	15	22	billy	jonny	toby	ricky	A		
Billy cried because Toby wouldn't share his toy .	As the civic temper rises , the more naive citizens begin to play soldier -- but the guns are real . Billy cried because Toby wouldn't share his toy . But those who were in favor of the meeting felt that a frank exchange between the two men and an opportunity to size one another up would prove salutary .		billy , who you had discussed with doctor clark , cried because toby wouldn't share his toy .	jonny cried because ricky wouldn't share his toy .	-	his	6	-	6	15	27	billy	jonny	toby	ricky	B		
Lily spoke to Donna ,  breaking  her silence .	His views , in fact , coincide with those of foreign enemies of peaceful coexistence , who look upon it merely as a variant of the `` cold war '' or of an `` armed peace '' . Lily spoke to Donna , breaking her silence . His bifocals blur .		lily , who you know from a long, intimate conversation with pam , spoke to donna , breaking her silence .	cassidy spoke to constantine ,  breaking  her silence .	Donna was spoken to by Lily , breaking her silence .	her	6	8	6	18	44	lily	Cassidy	donna	Constantine	A		
Lily spoke to Donna ,  breaking  her concentration .	And the league takes a stand , with great regularity , on the side of right . Lily spoke to Donna , breaking her concentration . Our entire economy will have a terrific uplift .		lily , who we know from a long, intimate conversation with pam , spoke to donna , breaking her concentration .	cassidy spoke to constantine ,  breaking  her concentration .	Donna was spoken to by Lily , breaking her concentration .	her	6	8	6	18	23	lily	Cassidy	donna	Constantine	B		
When Tommy dropped his ice cream ,  Timmy giggled ,  so father gave   him a sympathetic look .	Stickler for rules When Tommy dropped his ice cream , Timmy giggled , so father gave him a sympathetic look . The London label offers an operatic recital by Ettore Bastianini , a baritone whose fame is international .		when tommy , who we know from the birthday party where the class was all invited , dropped his ice cream , timmy giggled , so father gave him a sympathetic look .	when jan dropped his ice cream ,  jon giggled ,  so father gave   him a sympathetic look .	When the ice cream was dropped by Tommy , Timmy giggled , so a sympathetic look was given to him by father .	him	13	19	13	28	16	tommy	Jan	timmy	Jon	A		
When Tommy dropped his ice cream ,  Timmy giggled ,  so father gave   him a stern look .	At that time , the people at the bank said they felt that they had the situation in hand . When Tommy dropped his ice cream , Timmy giggled , so father gave him a stern look . Our creditors do not forget us		when tommy , who she knows from the birthday party where the class was all invited , dropped his ice cream , timmy giggled , so father gave him a stern look .	when jan dropped his ice cream ,  jon giggled ,  so father gave   him a stern look .	When the ice cream was dropped by Tommy , Timmy giggled , so a stern look was given to him by father .	him	13	19	13	28	33	tommy	Jan	timmy	Jon	B		
As Ollie carried Tommy up the long winding steps ,   his legs ached .	After a White House huddle between the President and top lieutenants , the Defense Department reacted sharply to a cry from the pro-Western government of Laos that several battalions of Communist troops had invaded Laos from North Viet Nam . As Ollie carried Tommy up the long winding steps , his legs ached . Why are you out here all by yourself ? ?		as ollie , who we know from the parenting class which teddy also attended , carried tommy up the long winding steps , his legs ached .	as waldo carried alonso up the long winding steps ,   his legs ached .	As Tommy was carried by Ollie up the long winding steps , his legs ached .	his	10	12	10	23	50	ollie	waldo	tommy	alonso	A		
As Ollie carried Tommy up the long winding steps ,   his legs dangled .	He sits there remembering the tense moment before the ball was snapped ; ; As Ollie carried Tommy up the long winding steps , his legs dangled . She had , she said , heard that the plant was closing .		as ollie , who you know from the parenting class which teddy also attended , carried tommy up the long winding steps , his legs dangled .	as waldo carried alonso up the long winding steps ,   his legs dangled .	As Tommy was carried by Ollie up the long winding steps , his legs dangled .	his	10	12	10	23	24	ollie	waldo	tommy	alonso	B		
The father carried the sleeping boy in his arms .	of course , they do not reflect sincerity , but they exhibit a concern to make a good job out of his pious impersonation . The father carried the sleeping boy in his arms . This is the tale of one John Enright , an American who has accidentally killed a man in the prize ring and is now trying to forget about it in a quiet place where he may become a quiet man .		the father , which we had seen moving the groceries out of the car with the daughter , carried the sleeping boy in his arms .	the man carried the sleeping son in his arms .	The sleeping boy was carried by the Father in his arms .	his	7	9	7	23	32	the father	the man	the boy	the son	A		
The father carried the sleeping boy in his bassinet .	Just because Cheddi Jagan , new boss of British Guiana , was educated in the United States is no reason to think he isn't a Red . The father carried the sleeping boy in his bassinet . It was Gardner's second run batted in of the game and his only ones of the year .		the father , which we had seen moving the groceries out of the car with the daughter , carried the sleeping boy in his bassinet .	the man carried the sleeping son in his bassinet .	The sleeping boy was carried by the Father in his bassinet .	his	7	9	7	23	34	the father	the man	the boy	the son	B		
The woman held the girl against  her chest .	I commend Senator Hart for his brave fight to establish a national park in the dunes area . The woman held the girl against her chest . But by comparison with the railroad , the motor car is a relatively new object of popular worship , so it is too much to hope that it may be brought within the bounds of civilized usage quickly and easily .		the woman , which we had seen moving the groceries out of the car with the daughter , held the girl against her chest .	the mother held the daughter against  her chest .	The girl was held by the woman against her chest .	her	6	8	6	22	24	the woman	the mother	the girl	the daughter	A		
The woman held the girl against  her will .	During his aggressive campaign to win his present position , Mr. Kennedy was vitriolic about this country's `` prestige '' abroad . The woman held the girl against her will . The Twenty-second Soviet Communist Party Congress opens in Moscow today in a situation contrasting sharply with the script prepared many months ago when this meeting was first announced .		the woman , which we had seen moving the groceries out of the car with the daughter , held the girl against her will .	the mother held the daughter against  her will .	The girl was held by the woman against her will .	her	6	8	6	22	28	the woman	the mother	the girl	the daughter	B		
Pam's parents came home and found her having sex with her boyfriend , Paul . They were furious about it .	Politics-ridden St. Clair county in Illinois presents another piece of the problem of metropolitan development . Pam's parents came home and found her having sex with her boyfriend , Paul . They were furious about it . They feel that the United States is engaged in a life-and-death struggle with communism for survival and world supremacy .		pam's parents , which she had seen leave with their friends jane and harry , came home and found her having sex with her boyfriend , paul . they were furious about it .	mara's parents came home and found her having sex with her boyfriend , danny . they were furious about it .	-	They	15	-	15	28	31	pam's parents	mara's parents	pam and paul	mara and danny	A		
Pam's parents came home and found her having sex with her boyfriend , Paul . They were embarrassed about it .	High up on the President's priority list was the thorny question of Bizerte . Pam's parents came home and found her having sex with her boyfriend , Paul . They were embarrassed about it . For 18 months , Hamilton Holmes , 19 , and Charlayne Hunter , 18 , had tried to get into the university .		pam's parents , which he had seen leave with their friends jane and harry , came home and found her having sex with her boyfriend , paul . they were embarrassed about it .	mara's parents came home and found her having sex with her boyfriend , danny . they were embarrassed about it .	-	They	15	-	15	28	29	pam's parents	mara's parents	pam and paul	mara and danny	B		
Dr . Adams informed Kate that  she had retired and presented several options for future treatment .	Now he is apparently expected to give up his evenings -- and Sundays , too , for this is coming . Dr . Adams informed Kate that she had retired and presented several options for future treatment . I can't run .		dr . adams , who we had discussed with dr . barton  , informed kate that she had retired and presented several options for future treatment .	dr . marcus informed kally that  she had retired and presented several options for future treatment .	Kate was informed by Dr . Adams that she had retired and was presented several options for future treatment .	she	6	8	6	16	27	dr .  adams	dr . marcus	kate	kally	A		
Dr . Adams informed Kate that  she had cancer and presented several options for future treatment .	Neither has Congressman Martin nor Senator McClellan been heard from on the matter ; ; Dr . Adams informed Kate that she had cancer and presented several options for future treatment . He was not going to Vienna to negotiate -- the simultaneous announcements in Washington and Moscow last week stressed that no formal negotiations were planned .		dr . adams , who she had discussed with dr . barton , informed kate that she had cancer and presented several options for future treatment .	dr . marcus informed kally that  she had cancer and presented several options for future treatment .	Kate was informed by Dr . Adams that she had cancer and was presented several options for future treatment .	she	6	8	6	5	21	dr .  adams	dr . marcus	kate	kally	B		
Dan had to stop Bill from toying with the injured bird .  He is very compassionate .	And in England , after the Restoration , the body of Cromwell was disinterred and hanged at Tyburn . Dan had to stop Bill from toying with the injured bird . He is very compassionate . The jacket biography describes him as a former racing driver , and he may indeed have been , although I do not recall having encountered his name either in the records or the literature .		dan , who we know from the animal rights movement lead by steve , had to stop bill from toying with the injured bird . he is very compassionate .	leandro had to stop benton from toying with the injured bird .  he is very compassionate .	Bill had to be stopped by Dan from toying with the injured bird .  He is very compassionate .	He	12	14	12	25	31	dan	Leandro	bill	Benton	A		
Dan had to stop Bill from toying with the injured bird .  He is very cruel .	Then there was a bad delay in getting Mort Lindsey's 30-piece orchestra wedged into its chairs . Dan had to stop Bill from toying with the injured bird . He is very cruel . `` What I always say is what if somebody clobbers you in a little car like that ? ?		dan , who we know from the animal rights movement lead by steve , had to stop bill from toying with the injured bird . he is very cruel .	leandro had to stop benton from toying with the injured bird .  he is very cruel .	Bill had to be stopped by Dan from toying with the injured bird .  He is very cruel .	He	12	14	12	25	29	dan	Leandro	bill	Benton	B		
George got free tickets to the play ,  but he gave them to Eric ,  even though he was particularly eager to see it .	This strategy heightened the possibility that we would have a nuclear war . George got free tickets to the play , but he gave them to Eric , even though he was particularly eager to see it . But he also achieved something that endeared him to every duffer who ever flubbed a shot .		george , who we know from the performance of hamlet which adam directed , got free tickets to the play , but he gave them to eric , even though he was particularly eager to see it .	gary got free tickets to the play ,  but he gave them to wes ,  even though he was particularly eager to see it .	Free tickets to the play were gotten by George ,  but they were given by him to Eric ,  even though he was particularly eager to see it .	he	17	21	17	22	30	george	gary	eric	wes	A		
George got free tickets to the play ,  but he gave them to Eric ,  because he was particularly eager to see it .	I am the wife of the owner of a small , independent meat market . George got free tickets to the play , but he gave them to Eric , because he was particularly eager to see it . Developments over the next two months , however , caused the President to reconsider the question of the timing .		george , which we had seen at the performance of hamlet which adam directed , got free tickets to the play , but he gave them to eric , because he was particularly eager to see it .	gary got free tickets to the play ,  but he gave them to wes ,  because he was particularly eager to see it .	Free tickets to the play were gotten by George , but they were given by him to Eric , because he was particularly eager to see it .	he	16	20	16	23	31	george	gary	eric	wes	B		
George got free tickets to the play ,  but he gave them to Eric ,  because he was not particularly eager to see it .	The meetings in Zurich , the statement said , would deal only with principles that would guide the three factors in their search for a coalition Government . George got free tickets to the play , but he gave them to Eric , because he was not particularly eager to see it . WBAI is on the right track : in the sound medium there has been excessive emphasis on music and news and there could and should be a place for theatre , as the Canadian and British Broadcasting Corporations continue to demonstrate .		george , who we know from the performance of hamlet which adam directed , got free tickets to the play , but he gave them to eric , because he was not particularly eager to see it .	gary got free tickets to the play ,  but he gave them to wes ,  because he was not particularly eager to see it .	Free tickets to the play were gotten by George , but they were given by him to Eric , because he was not particularly eager to see it .	he	16	20	16	22	44	george	gary	eric	wes	A		
Jane gave Joan candy because  she wasn't hungry .	He has measured the skinfolds ( the fleshy areas under the shoulder blades ) of Neapolitan firemen , studied the metabolism of Finnish woodcutters , analyzed the `` mealie-meal '' eaten by Capetown coloreds , and experimented on Minneapolis businessmen . Jane gave Joan candy because she wasn't hungry . Patients deserve more attention than they are getting .		jane , who you know from the dinner party at carry's , gave joan candy because she wasn't hungry .	brailey gave joana candy because  she wasn't hungry .	Candy was given to Joan by Jane because she wasn't hungry .	she	5	8	5	16	46	jane	brailey	joan	joana	A		
Jane gave Joan candy because  she was hungry .	He said the assailant , who was armed with a automatic , entered the taxi at Pennsylvania Avenue and Gold Street . Jane gave Joan candy because she was hungry . The Mayor declined in two interviews with reporters yesterday to confirm or deny the reports that he had decided to run and wanted Mr. Screvane , who lives in Queens , to replace Abe Stark , the incumbent , as the candidate for President of the City Council and Mr. Beame , who lives in Brooklyn , to replace Mr. Gerosa as the candidate for Controller .		jane , who you know from the dinner party at carry's , gave joan candy because she was hungry .	brailey gave joana candy because  she was hungry .	Candy was given to Joan by Jane because she was hungry .	she	5	8	5	3	27	jane	brailey	joan	joana	B		
I tried to paint a picture of an orchard ,  with lemons in the lemon trees ,  but  they came out looking more like light bulbs .	County college costs I tried to paint a picture of an orchard , with lemons in the lemon trees , but they came out looking more like light bulbs . He could be lavishly generous with friends , cab drivers and bellboys , but with dealers he was tough .		i tried to paint a picture of an orchard , with lemons , which you had seen when you came to look at our garden , in the lemon trees , but they came out looking more like light bulbs .	i tried to paint a picture of an orchard ,  with citrus in the citrus trees ,  but  they came out looking more like light bulbs .	-	they	18	-	18	32	21	lemons	citrus	lemon trees	citrus trees	A		
I tried to paint a picture of an orchard ,  with lemons in the lemon trees ,  but  they came out looking more like telephone poles .	The history of the U.S. potato chip industry is that many of today's successful companies got started during the deep depression days . I tried to paint a picture of an orchard , with lemons in the lemon trees , but they came out looking more like telephone poles . When the husband drops the case and returns to his wife , both seem sorry they brought the matter up in the first place .		i tried to paint a picture of an orchard , with lemons , which you had seen when you came to look at our garden , in the lemon trees , but they came out looking more like telephone poles .	i tried to paint a picture of an orchard ,  with citrus in the citrus trees ,  but  they came out looking more like telephone poles .	-	they	18	-	18	32	41	lemons	citrus	lemon trees	citrus trees	B		
James asked Robert for a favor but  he was refused .	Just a brief note of appreciation to Vice President Johnson and Pakistani camel driver Bashir Ahmad for providing a first-class example of `` people to people '' good will . James asked Robert for a favor but he was refused . The story is of a famous strip cartoonist , an arty individual , whose specialty is the American boy and who adopts a 10-year-old to provide him with fresh idea material .		james , who you know from the lecture andy gave on insects , asked robert for a favor but he was refused .	jake asked edan for a favor but  he was refused .	Robert was asked by James for a favor but he was refused .	he	7	9	7	19	37	james	jake	robert	edan	A		
James asked Robert for a favor but  he refused .	Maestro's biggest stock in trade is his personality , and ability to establish a warm rapport with his audience . James asked Robert for a favor but he refused . The system itself is governed by a board of trustees , geographically representing its membership .		james , who we know from the lecture andy gave on insects , asked robert for a favor but he refused .	jake asked edan for a favor but  he refused .	Robert was asked by James for a favor but he refused .	he	7	9	7	19	27	james	jake	robert	edan	B		
Kirilov ceded the presidency to Shatov because he was less popular .	Even then , a few of the `` less interesting '' questions are edited out and glibly summarized by a commentator . Kirilov ceded the presidency to Shatov because he was less popular . When the Congo received its independence in 1960 there were , among its 13.5 million people , exactly 14 university graduates .		kirilov , who we had discussed with the prime minister , ceded the presidency to shatov because he was less popular .	zhang wei ceded the presidency to wang fang because he was less popular .	The presidency was ceded by Kirilov to Shatov because he was less popular .	he	7	9	9	17	29	kirilov	Zhang Wei	shatov	Wang Fang	A		
Kirilov ceded the presidency to Shatov because he was more popular .	It usually goes up . Kirilov ceded the presidency to Shatov because he was more popular . The editorial was based on a news association dispatch which said that the telegraphers had secured an agreement whereby they were guaranteed 40 hours' pay per week whether they worked or not and that a reduction in their number was limited to 2 per cent per year .		kirilov , who she had discussed with the prime minister , ceded the presidency to shatov because he was more popular .	zhang wei ceded the presidency to wang fang because he was more popular .	The presidency was ceded by Kirilov to Shatov because he was more popular .	he	7	9	9	17	12	kirilov	Zhang Wei	shatov	Wang Fang	B		
Emma did not pass the ball to Janie although she saw that she was open .	The Schuman `` Chester '' takes off from an old William Billings tune with rousing woodwind and brass effect . Emma did not pass the ball to Janie although she saw that she was open . They point out simply that `` it is the law of the land '' .		emma , who we know from the training camp clara organised , did not pass the ball to janie although she saw that she was open .	dariyah did not pass the ball to molly although she saw that she was open .	The ball was not passed by Emma to Janie although she saw that she was open .	she	9	10	9	20	29	emma	Dariyah	janie	molly	A		
Emma did not pass the ball to Janie although  she was open .	Let us , like the French , have outdoor cafes where we may relax , converse at leisure and enjoy the passing crowd . Emma did not pass the ball to Janie although she was open . 7 .		emma , who you know from the training camp clara organised , did not pass the ball to janie although she was open .	dariyah did not pass the ball to molly although  she was open .	The ball was not passed by Emma to Janie although she was open .	she	9	10	9	20	33	emma	Dariyah	janie	molly	B		
I put the butterfly wing on the table and it broke .	Nearly all the turnpikes show gains in net revenues during the period . I put the butterfly wing on the table and it broke . The party that won used to say something about a New Frontier .		i put the butterfly wing , which we had seen stuck on the window , on the table and it broke .	i put the insect wing on the desk and it broke .	The butterfly wing was put by me on the table and it broke .	it	9	11	9	19	22	the butterfly wing	the insect wing	the table	the desk	A		
I put the heavy book on the table and it broke .	But the Kennedy Administration doesn't favor import quotas . I put the heavy book on the table and it broke . Dodge reported the following breakdown :		i put the heavy book , which he had seen beside the old lamp , on the table and it broke .	i put the heavy manuscript on the desk and it broke .	The heavy book was put by me on the table and it broke .	it	9	11	9	19	18	the heavy book	the heavy manuscript	the table	the desk	B		
Madonna fired her trainer because she couldn't stand her boyfriend .	It is the only county in the state so far this month reporting a possible shortage in GA category , for which emergency allotment can be given by the state if necessary . Madonna fired her trainer because she couldn't stand her boyfriend . Yuri Soloviev , Oleg Sokolov , Alexei Zhitkov , Lev Sokolov , Yuri Korneyev and Mr. Livshitz were the chief soloists , but everybody on stage was magnificent .		madonna , who you know from the widely publicised incedent with her agent last year , fired her trainer because she couldn't stand her boyfriend .	beyonce fired her hairdresser because she couldn't stand her boyfriend .	The trainer was fired by Madona because she couldn't stand her boyfriend .	she	5	7	5	20	38	madonna	beyonce	the trainer	the hairdresser	A		
Madonna fired her trainer because  she slept with her boyfriend .	Bill Davis quartet of Hillsboro was second and baton twirler Sue Ann Nuttall of Reedville third . Madonna fired her trainer because she slept with her boyfriend . The author begins this volume with a close-up of Mr. Kennedy , his family and his entourage waiting for the returns .		madonna , who we know from the widely publicised incedent with her agent last year , fired her trainer because she slept with her boyfriend .	beyonce fired her hairdresser because  she slept with her boyfriend .	The trainer was fired by Madona because she slept with her boyfriend .	she	5	7	5	20	22	madonna	beyonce	the trainer	the hairdresser	B		
Madonna fired her trainer because she slept with  her boyfriend .	She is the most beautiful thing you ever laid eyes on , and her dancing has a feminine suavity , lightness , sparkle , and refinement which are simply incomparable . Madonna fired her trainer because she slept with her boyfriend . Each member would get one post for each 10,000,000 people in its population up to 150,000,000 people or a maximum of fifteen posts .		madonna , who we know from the widely publicised incedent with her agent last year , fired her trainer because she slept with her boyfriend .	beyonce fired her hairdresser because she slept with  her boyfriend .	The trainer was fired by Madona because she slept with her boyfriend .	her	8	10	8	11	39	madonna	beyonce	the trainer	the hairdresser	A		
Madonna fired her trainer because she couldn't stand her boyfriend .	America doesn't need to `` push-up '' , she needs to stand up ! ! Madonna fired her trainer because she couldn't stand her boyfriend . After all , when one has asked whatever became of old Joe and Charlie when one has inquired who it was Sue Brown married and where it is they now live when questions are asked and answered about families and children , and old professors when the game and its probable outcome has been exhausted that does it .		madonna , who you know from the widely publicised incedent with her agent last year , fired her trainer because she couldn't stand her boyfriend .	beyonce fired her hairdresser because she couldn't stand her boyfriend .	The trainer was fired by Madona because she couldn't stand her boyfriend .	she	5	7	5	20	20	madonna	beyonce	the trainer	the hairdresser	A		
Carol believed that Rebecca suspected that she had stolen the watch .	Pete Ward was sent in for House and , after failing in a bunt attempt , popped to Howser on the grass back of short . Carol believed that Rebecca suspected that she had stolen the watch . A top official of the New Frontier who kept a record of his first weeks on the job here gives this report of his experiences :		carol , who you know from a similar incident with paula last month , believed that rebecca suspected that she had stolen the watch .	cathy believed that evette suspected that she had stolen the watch .	It was believed by Carol that Rebecca suspected that she had stolen the watch .	she	6	9	6	19	32	carol	cathy	rebecca	evette	A		
Carol believed that Rebecca regretted that she had stolen the watch .	The workshop will begin at 10 a.m. and end at 3 p.m. in the auditorium of the Library and Fine Arts Building . Carol believed that Rebecca regretted that she had stolen the watch . Nischwitz fanned six and walked only Charley Hinton in the third inning .		carol , who you know from a similar incident with paula last month , believed that rebecca regretted that she had stolen the watch .	cathy believed that evette regretted that she had stolen the watch .	It was believed by Carol that Rebecca regretted that she had stolen the watch .	she	6	9	6	3	29	carol	cathy	rebecca	evette	B		
This book introduced Shakespeare to Ovid ; it was a major influence on his writing .	Culmone gets first win This book introduced Shakespeare to Ovid ; it was a major influence on his writing . This atmosphere of understanding has been particularly noticeable where relations are concerned between the `` colonialist '' powers and those who have never , or not for a long time , had such problems .		this book introduced shakespeare , who she had discussed with norman mailer , to ovid ; it was a major influence on his writing .	this book introduced john milton to virgil ; it was a major influence on his writing .	Shakespeare was introduced to Ovid by the book ; it was a major influence on his writing .	his	13	15	14	22	17	shakespeare	john milton	ovid	virgil	A .		
This book introduced Shakespeare to Goethe ; it was a major influence on  his writing .	It was doing very well , too , having reached the center , and was pursuing its way with commendable singleness of purpose when Mr. Podger saw hazard approaching in the shape of a flashy little sports car . This book introduced Shakespeare to Goethe ; it was a major influence on his writing . The federal lawyers , according to their witnesses , also were tracing Stein's fees as a labor consultant .		this book introduced shakespeare , who he had discussed  with norman mailer , to goethe ; it was a major influence on his writing .	this book introduced john milton to dante ; it was a major influence on  his writing .	Shakespeare was introduced to Goethe by the book ; it was a major influence on his writing .	his	13	15	14	22	52	shakespeare	john milton	goethe	dante	B .		
This book introduced Shakespeare to Ovid ; it was a fine selection of  his writing .	Commerce Department officials were inclined to explain the April sales decline as a reaction from a surge of consumer buying in March . This book introduced Shakespeare to Ovid ; it was a fine selection of his writing . Emory University's Board of Trustees announced Friday that it was prepared to accept students of any race as soon as the state's tax laws made such a step possible .		this book introduced shakespeare , who she had discussed with norman mailer , to ovid ; it was a fine selection of his writing .	this book introduced john milton to virgil ; it was a fine selection of  his writing .	Shakespeare was introduced to Ovid by the book ; it was a fine selection of  his writing .	his	13	15	14	22	36	shakespeare	john milton	ovid	virgil	B .		
